day,step,clock,status,objective,gap_percent,solve_time_s
1,1,D1 08:00,TIME_LIMIT,245.0,83.56475192686624,8.017765045166016
1,2,D1 08:15,TIME_LIMIT,134.99999999989356,44.360390378846006,8.034931898117065
1,3,D1 08:30,TIME_LIMIT,90.0,24.999999999899767,8.015954971313477
1,4,D1 08:45,TIME_LIMIT,182.5,66.36378519875215,8.02128791809082
1,5,D1 09:00,TIME_LIMIT,102.5,59.52046300122541,8.012013912200928
1,6,D1 09:15,TIME_LIMIT,90.0,53.89830508467186,8.007075071334839
1,7,D1 09:30,TIME_LIMIT,90.0,22.914111768047608,8.012120962142944
1,8,D1 09:45,TIME_LIMIT,102.49999999999999,57.22672554280754,8.028883218765259
1,9,D1 10:00,TIME_LIMIT,115.0,45.820318866871,8.009022235870361
1,10,D1 10:15,TIME_LIMIT,94.99999999999888,34.80408578573663,8.012290954589844
1,11,D1 10:30,TIME_LIMIT,87.5,11.596330275219396,8.013928890228271
1,12,D1 10:45,TIME_LIMIT,80.0,39.12713617377433,8.028099060058594
1,13,D1 11:00,TIME_LIMIT,79.99999999999886,41.35526505839936,8.009044170379639
1,14,D1 11:15,TIME_LIMIT,90.0,23.655861375853217,8.010148048400879
1,15,D1 11:30,TIME_LIMIT,99.99999999999963,22.40017479996277,8.012204885482788
1,16,D1 11:45,TIME_LIMIT,90.0,22.118644067793504,8.01198697090149
1,17,D1 12:00,TIME_LIMIT,80.0,28.51706201130796,8.012042999267578
1,18,D1 12:15,TIME_LIMIT,87.50000000000021,15.705284267446823,8.007668256759644
1,19,D1 12:30,TIME_LIMIT,79.99999999999993,10.925253749348206,8.010961771011353
1,20,D1 12:45,TIME_LIMIT,80.0,9.983233896185766,8.009387016296387
1,21,D1 13:00,TIME_LIMIT,90.0,18.019986388711306,8.009814977645874
1,22,D1 13:15,TIME_LIMIT,79.99999999999997,10.769140683466464,8.00826907157898
1,23,D1 13:30,TIME_LIMIT,90.0,30.31414864166092,8.006241798400879
1,24,D1 13:45,TIME_LIMIT,87.4999999999995,15.792330893589215,8.01109504699707
1,25,D1 14:00,TIME_LIMIT,79.99999699999898,7.845517619909087,8.009330034255981
1,26,D1 14:15,TIME_LIMIT,80.0,19.18004350350543,8.009145975112915
1,27,D1 14:30,TIME_LIMIT,79.99999999999997,12.383474576274125,8.01078724861145
1,28,D1 14:45,TIME_LIMIT,79.99999999999997,18.51492475599225,8.00870394706726
1,29,D1 15:00,TIME_LIMIT,90.0,30.107199458273993,8.007441282272339
1,30,D1 15:15,TIME_LIMIT,89.99999999999993,17.89371815866,8.007153749465942
1,31,D1 15:30,TIME_LIMIT,82.5,22.854982577791972,8.012898206710815
1,32,D1 15:45,TIME_LIMIT,75.0,29.76250000000073,8.00841498374939
1,33,D1 16:00,TIME_LIMIT,74.99999999999993,17.59124087591754,8.007877111434937
1,34,D1 16:15,TIME_LIMIT,67.5,32.38888888888884,8.004855871200562
1,35,D1 16:30,TIME_LIMIT,60.0,36.70312499999999,8.010494947433472
1,36,D1 16:45,TIME_LIMIT,52.5,29.54752350435835,8.007140874862671
1,37,D1 17:00,TIME_LIMIT,52.49999999999997,31.41974320852423,8.005519151687622
1,38,D1 17:15,TIME_LIMIT,52.5,35.5714285709644,8.009889125823975
1,39,D1 17:30,TIME_LIMIT,52.49999999999995,31.41974320845336,8.003411769866943
1,40,D1 17:45,TIME_LIMIT,52.49999999999997,39.21428571428566,8.00928807258606
