replan_at,08:00,08:15,08:30,08:45,09:00,09:15,09:30,09:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,00:00,00:15,00:30,00:45,01:00,01:15,01:30,01:45,02:00,02:15,02:30,02:45,03:00,03:15,03:30,03:45,04:00,04:15,04:30,04:45,05:00,05:15,05:30,05:45,06:00,06:15,06:30,06:45,07:00,07:15,07:30,07:45
08:00,249.5,249.0,237.158,228.132,227.632,227.132,219.237,214.026,213.526,213.026,212.526,213.103,213.679,214.256,214.832,215.409,215.985,216.562,217.138,217.715,218.291,218.868,219.445,220.021,220.598,221.174,221.751,222.327,222.904,223.48,224.057,224.633,224.633,224.633,224.633,224.633,224.633,224.633,224.633,224.633,224.633,224.633,224.633,224.633,224.633,224.633,224.633,224.633,224.633,224.633,224.633,224.633,225.21,225.786,226.363,226.939,227.516,228.092,228.669,229.245,229.822,230.398,230.975,231.551,232.128,232.704,233.281,233.857,234.434,235.011,235.587,236.164,236.74,237.317,237.893,238.47,239.046,239.623,240.199,240.776,241.352,241.929,242.505,243.082,243.658,244.235,244.811,245.388,245.964,246.541,247.117,247.694,248.27,248.847,249.423,250.0
08:15,249.5,249.0,249.0,249.0,240.01,228.168,227.668,227.168,219.273,214.646,214.146,213.646,213.146,213.731,214.316,214.901,215.486,216.07,216.655,217.24,217.825,218.41,218.995,219.58,220.165,220.75,221.335,221.92,222.505,223.09,223.675,224.26,224.26,224.26,224.26,224.26,224.26,224.26,224.26,224.26,224.26,224.26,224.26,224.26,224.26,224.26,224.26,224.26,224.26,224.26,224.26,224.26,224.845,225.43,226.015,226.6,227.185,227.77,228.355,228.94,229.525,230.11,230.695,231.28,231.865,232.45,233.035,233.62,234.205,234.79,235.375,235.96,236.545,237.13,237.715,238.3,238.885,239.47,240.055,240.64,241.225,241.81,242.395,242.98,243.565,244.15,244.735,245.32,245.905,246.49,247.075,247.66,248.245,248.83,249.415,250.0
08:30,249.5,249.0,239.942,228.1,227.6,227.1,222.336,214.441,213.941,213.441,212.941,213.511,214.082,214.652,215.222,215.792,216.362,216.932,217.502,218.072,218.643,219.213,219.783,220.353,220.923,221.493,222.063,222.634,223.204,223.774,224.344,224.914,224.914,224.914,224.914,224.914,224.914,224.914,224.914,224.914,224.914,224.914,224.914,224.914,224.914,224.914,224.914,224.914,224.914,224.914,224.914,224.914,225.484,226.054,226.624,227.195,227.765,228.335,228.905,229.475,230.045,230.615,231.186,231.756,232.326,232.896,233.466,234.036,234.606,235.177,235.747,236.317,236.887,237.457,238.027,238.597,239.167,239.738,240.308,240.878,241.448,242.018,242.588,243.158,243.729,244.299,244.869,245.439,246.009,246.579,247.149,247.719,248.29,248.86,249.43,250.0
08:45,249.5,249.0,239.942,228.1,227.6,227.1,222.885,214.99,214.49,213.99,213.49,214.052,214.614,215.175,215.737,216.299,216.86,217.422,217.984,218.545,219.107,219.669,220.23,220.792,221.354,221.916,222.477,223.039,223.601,224.162,224.724,225.286,225.286,225.286,225.286,225.286,225.286,225.286,225.286,225.286,225.286,225.286,225.286,225.286,225.286,225.286,225.286,225.286,225.286,225.286,225.286,225.286,225.847,226.409,226.971,227.532,228.094,228.656,229.217,229.779,230.341,230.903,231.464,232.026,232.588,233.149,233.711,234.273,234.834,235.396,235.958,236.519,237.081,237.643,238.205,238.766,239.328,239.89,240.451,241.013,241.575,242.136,242.698,243.26,243.821,244.383,244.945,245.506,246.068,246.63,247.192,247.753,248.315,248.877,249.438,250.0
09:00,249.5,249.0,239.942,228.1,227.6,227.1,222.885,214.99,214.49,213.99,213.49,214.052,214.614,215.175,215.737,216.299,216.86,217.422,217.984,218.545,219.107,219.669,220.23,220.792,221.354,221.916,222.477,223.039,223.601,224.162,224.724,225.286,225.286,225.286,225.286,225.286,225.286,225.286,225.286,225.286,225.286,225.286,225.286,225.286,225.286,225.286,225.286,225.286,225.286,225.286,225.286,225.286,225.847,226.409,226.971,227.532,228.094,228.656,229.217,229.779,230.341,230.903,231.464,232.026,232.588,233.149,233.711,234.273,234.834,235.396,235.958,236.519,237.081,237.643,238.205,238.766,239.328,239.89,240.451,241.013,241.575,242.136,242.698,243.26,243.821,244.383,244.945,245.506,246.068,246.63,247.192,247.753,248.315,248.877,249.438,250.0
09:15,249.5,249.0,239.942,228.1,227.6,227.1,222.574,214.68,214.18,213.68,213.18,213.746,214.312,214.879,215.445,216.012,216.578,217.145,217.711,218.278,218.844,219.411,219.977,220.544,221.11,221.677,222.243,222.809,223.376,223.942,224.509,225.075,225.075,225.075,225.075,225.075,225.075,225.075,225.075,225.075,225.075,225.075,225.075,225.075,225.075,225.075,225.075,225.075,225.075,225.075,225.075,225.075,225.642,226.208,226.775,227.341,227.908,228.474,229.041,229.607,230.174,230.74,231.307,231.873,232.439,233.006,233.572,234.139,234.705,235.272,235.838,236.405,236.971,237.538,238.104,238.671,239.237,239.804,240.37,240.936,241.503,242.069,242.636,243.202,243.769,244.335,244.902,245.468,246.035,246.601,247.168,247.734,248.301,248.867,249.434,250.0
09:30,249.5,249.0,239.942,228.1,227.6,227.1,219.205,214.604,214.104,213.604,213.288,212.788,212.288,212.887,213.486,214.084,214.683,215.281,215.88,216.479,217.077,217.676,218.274,218.873,219.472,220.07,220.669,221.267,221.866,222.465,223.063,223.662,223.662,223.662,223.662,223.662,223.662,223.662,223.662,223.662,223.662,223.662,223.662,223.662,223.662,223.662,223.662,223.662,223.662,223.662,223.662,223.662,224.26,224.859,225.458,226.056,226.655,227.253,227.852,228.451,229.049,229.648,230.246,230.845,231.444,232.042,232.641,233.239,233.838,234.436,235.035,235.634,236.232,236.831,237.429,238.028,238.627,239.225,239.824,240.422,241.021,241.62,242.218,242.817,243.415,244.014,244.613,245.211,245.81,246.408,247.007,247.606,248.204,248.803,249.401,250.0
09:45,249.5,249.0,239.942,228.1,227.6,227.1,219.205,214.604,214.604,214.104,213.604,213.387,212.887,212.387,212.994,213.6,214.207,214.814,215.42,216.027,216.634,217.24,217.847,218.454,219.06,219.667,220.274,220.88,221.487,222.093,222.7,223.307,223.307,223.307,223.307,223.307,223.307,223.307,223.307,223.307,223.307,223.307,223.307,223.307,223.307,223.307,223.307,223.307,223.307,223.307,223.307,223.307,223.913,224.52,225.127,225.733,226.34,226.947,227.553,228.16,228.767,229.373,229.98,230.587,231.193,231.8,232.407,233.013,233.62,234.227,234.833,235.44,236.047,236.653,237.26,237.867,238.473,239.08,239.687,240.293,240.9,241.507,242.113,242.72,243.327,243.933,244.54,245.147,245.753,246.36,246.967,247.573,248.18,248.787,249.393,250.0
10:00,249.5,249.0,239.942,228.1,227.6,227.1,219.205,214.604,214.104,213.604,213.396,212.896,212.396,212.993,213.589,214.186,214.783,215.38,215.977,216.574,217.171,217.768,218.365,218.961,219.558,220.155,220.752,221.349,221.946,222.543,223.14,223.737,223.737,223.737,223.737,223.737,223.737,223.737,223.737,223.737,223.737,223.737,223.737,223.737,223.737,223.737,223.737,223.737,223.737,223.737,223.737,223.737,224.334,224.93,225.527,226.124,226.721,227.318,227.915,228.512,229.109,229.706,230.302,230.899,231.496,232.093,232.69,233.287,233.884,234.481,235.078,235.675,236.271,236.868,237.465,238.062,238.659,239.256,239.853,240.45,241.047,241.643,242.24,242.837,243.434,244.031,244.628,245.225,245.822,246.419,247.016,247.612,248.209,248.806,249.403,250.0
10:15,249.5,249.0,239.942,228.1,227.6,227.1,219.205,214.604,214.104,213.604,213.578,213.078,212.578,213.172,213.766,214.36,214.954,215.548,216.142,216.736,217.33,217.924,218.518,219.112,219.706,220.3,220.894,221.488,222.082,222.676,223.27,223.864,223.864,223.864,223.864,223.864,223.864,223.864,223.864,223.864,223.864,223.864,223.864,223.864,223.864,223.864,223.864,223.864,223.864,223.864,223.864,223.864,224.458,225.052,225.646,226.24,226.834,227.428,228.022,228.616,229.21,229.804,230.398,230.992,231.586,232.18,232.774,233.368,233.962,234.556,235.15,235.744,236.338,236.932,237.526,238.12,238.714,239.308,239.902,240.496,241.09,241.684,242.278,242.872,243.466,244.06,244.654,245.248,245.842,246.436,247.03,247.624,248.218,248.812,249.406,250.0
