Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A2R_Discharge_kW,A2R_Discharge_cum_kWh,A2R_Work_kW,A2R_CEV1_Activity,A2R_MCS_Status,A2R_minus_A0_cum_kWh
48,19:45,0.0,23.825500000000005,0.0,Idle,Idle,0.0,23.63595079097036,0.0,Idle,Idle,-0.18954920902964645
49,20:00,0.0,23.825500000000005,0.0,Idle,Idle,0.0,23.63595079097036,0.0,Idle,Idle,-0.18954920902964645
50,20:15,0.0,23.825500000000005,0.0,Idle,Idle,0.0,23.63595079097036,0.0,Idle,Idle,-0.18954920902964645
51,20:30,0.0,23.825500000000005,0.0,Idle,Idle,0.0,23.63595079097036,0.0,Idle,Idle,-0.18954920902964645
52,20:45,0.0,23.825500000000005,0.0,Idle,Idle,0.0,23.63595079097036,0.0,Idle,Idle,-0.18954920902964645
53,21:00,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-0.18954920902964645
54,21:15,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-0.18954920902964645
55,21:30,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-0.18954920902964645
56,21:45,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-0.18954920902964645
57,22:00,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-0.18954920902964645
58,22:15,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-0.18954920902964645
59,22:30,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-0.18954920902964645
60,22:45,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-0.18954920902964645
61,23:00,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-0.18954920902964645
62,23:15,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-0.18954920902964645
63,23:30,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-0.18954920902964645
64,23:45,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-0.18954920902964645
65,00:00,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-0.18954920902964645
66,00:15,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-0.18954920902964645
67,00:30,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-0.18954920902964645
68,00:45,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-0.18954920902964645
69,01:00,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-0.18954920902964645
70,01:15,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-0.18954920902964645
71,01:30,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-0.18954920902964645
72,01:45,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-0.18954920902964645
73,02:00,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-0.18954920902964645
74,02:15,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-0.18954920902964645
75,02:30,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-0.18954920902964645
76,02:45,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-0.18954920902964645
77,03:00,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-0.18954920902964645
78,03:15,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-0.18954920902964645
79,03:30,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-0.18954920902964645
80,03:45,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-0.18954920902964645
81,04:00,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-0.18954920902964645
82,04:15,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-0.18954920902964645
83,04:30,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-0.18954920902964645
84,04:45,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-0.18954920902964645
85,05:00,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-0.18954920902964645
86,05:15,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-0.18954920902964645
87,05:30,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-0.18954920902964645
88,05:45,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-0.18954920902964645
89,06:00,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-0.18954920902964645
90,06:15,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-0.18954920902964645
91,06:30,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-0.18954920902964645
92,06:45,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-0.18954920902964645
93,07:00,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-0.18954920902964645
94,07:15,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-0.18954920902964645
95,07:30,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-0.18954920902964645
96,07:45,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-0.18954920902964645
